miRNA,PMID,Entrez Gene Id
hsa-miR-215,17242205,5048
hsa-miR-215,17242205,5268
hsa-miR-215,17242205,5347
hsa-miR-215,17242205,5358
hsa-miR-215,17242205,5471
hsa-miR-215,17242205,5534
hsa-miR-215,17242205,5557
hsa-miR-215,17242205,5621
hsa-miR-215,17242205,5805
hsa-miR-215,17242205,5885
hsa-miR-215,17242205,5908
hsa-miR-215,17242205,5925
hsa-miR-215,17242205,5984
hsa-miR-215,17242205,5993
hsa-miR-215,17242205,6632
hsa-miR-215,17242205,6924
hsa-miR-215,17242205,7150
hsa-miR-215,17242205,7259
hsa-miR-215,17242205,7374
hsa-miR-215,17242205,7398
hsa-miR-215,17242205,9048
hsa-miR-215,17242205,9231
hsa-miR-215,17242205,9319
hsa-miR-215,17242205,9411
hsa-miR-215,17242205,9518
hsa-miR-215,17242205,9536
hsa-miR-215,17242205,9540
hsa-miR-215,17242205,9550
hsa-miR-215,17242205,9559
hsa-miR-215,17242205,9682
hsa-miR-215,17242205,9928
hsa-miR-215,17242205,9961
hsa-miR-215,17242205,10097
hsa-miR-215,17242205,10112
hsa-miR-215,17242205,10284
hsa-miR-215,17242205,10397
hsa-miR-215,17242205,10426
hsa-miR-215,17242205,10438
hsa-miR-215,17242205,10447
hsa-miR-215,17242205,10483
hsa-miR-215,17242205,10542
hsa-miR-215,17242205,10544
hsa-miR-215,17242205,10560
hsa-miR-215,17242205,10608
hsa-miR-215,17242205,10614
hsa-miR-215,17242205,10632
hsa-miR-215,17242205,10656
hsa-miR-215,17242205,10769
hsa-miR-215,17242205,10874
hsa-miR-215,17242205,10947
hsa-miR-215,17242205,11004
hsa-miR-215,17242205,11113
hsa-miR-215,17242205,11274
hsa-miR-215,17242205,22838
hsa-miR-215,17242205,22883
hsa-miR-215,17242205,23307
hsa-miR-215,17242205,23466
hsa-miR-215,17242205,23499
hsa-miR-215,17242205,23511
hsa-miR-215,17242205,23612
hsa-miR-215,17242205,26092
hsa-miR-215,17242205,26260
hsa-miR-215,17242205,26999
hsa-miR-215,17242205,27113
hsa-miR-215,17242205,27132
hsa-miR-215,17242205,28987
hsa-miR-215,17242205,29990
hsa-miR-215,17242205,50813
hsa-miR-215,17242205,51010
hsa-miR-215,17242205,51065
hsa-miR-215,17242205,51108
hsa-miR-215,17242205,51379
hsa-miR-215,17242205,51499
hsa-miR-215,17242205,51669
hsa-miR-215,17242205,51776
hsa-miR-215,17242205,54206
hsa-miR-215,17242205,54431
hsa-miR-215,17242205,54478
hsa-miR-215,17242205,54749
hsa-miR-215,17242205,54918
hsa-miR-215,17242205,55038
hsa-miR-215,17242205,55132
hsa-miR-215,17242205,55139
hsa-miR-215,17242205,55165
hsa-miR-215,17242205,55215
hsa-miR-215,17242205,55388
hsa-miR-215,17242205,55612
hsa-miR-215,17242205,55723
hsa-miR-215,17242205,55775
hsa-miR-215,17242205,55802
hsa-miR-215,17242205,56997
hsa-miR-215,17242205,57003
hsa-miR-215,17242205,57103
hsa-miR-215,17242205,57157
hsa-miR-215,17242205,57405
hsa-miR-215,17242205,57552
hsa-miR-215,17242205,57761
hsa-miR-215,17242205,60481
hsa-miR-215,17242205,60496
hsa-miR-215,17242205,64222
hsa-miR-215,17242205,64284
hsa-miR-215,17242205,64710
hsa-miR-215,17242205,79075
hsa-miR-215,17242205,79413
hsa-miR-215,17242205,79614
hsa-miR-215,17242205,80304
hsa-miR-215,17242205,81628
hsa-miR-215,17242205,81631
hsa-miR-215,17242205,83667
hsa-miR-215,17242205,83956
hsa-miR-215,17242205,84057
hsa-miR-215,17242205,84641
hsa-miR-215,17242205,84707
hsa-miR-215,17242205,84722
hsa-miR-215,17242205,84823
hsa-miR-215,17242205,84896
hsa-miR-215,17242205,84958
hsa-miR-215,17242205,94241
hsa-miR-215,17242205,114882
hsa-miR-215,17242205,115752
hsa-miR-215,17242205,139231
hsa-miR-215,17242205,158293
hsa-miR-215,17242205,196513
hsa-miR-215,17242205,200916
hsa-miR-215,17242205,283131
hsa-miR-215,17242205,644589
hsa-miR-215,17242205,100133775
hsa-miR-29c,18390668,1277
hsa-miR-29c,18390668,1278
hsa-miR-29c,18390668,1281
hsa-miR-29c,18390668,1282
hsa-miR-29c,18390668,1284
hsa-miR-29c,18390668,1306
hsa-miR-29c,18390668,2200
hsa-miR-29c,18390668,2597
hsa-miR-29c,18390668,3915
hsa-miR-29c,18390668,6678
hsa-miR-29c,18390668,6996
hsa-miR-29c,18390668,10772
hsa-miR-31,19524507,387
hsa-miR-31,19524507,2113
hsa-miR-31,19524507,3229
hsa-miR-31,19524507,3678
hsa-miR-31,19524507,4325
hsa-miR-31,19524507,5962
hsa-miR-31,19524507,5979
hsa-miR-31,19524507,6387
hsa-miR-31,19524507,7528
hsa-miR-31,19524507,7976
hsa-miR-31,19524507,8650
hsa-miR-31,19524507,10092
hsa-miR-31,19524507,10725
hsa-miR-31,19524507,23164
hsa-miR-31,19524507,51621
hsa-miR-31,19524507,221895
hsa-miR-346,16822819,919
hsa-miR-346,16822819,953
hsa-miR-346,16822819,2063
hsa-miR-346,16822819,2342
hsa-miR-346,16822819,2592
hsa-miR-346,16822819,2687
hsa-miR-346,16822819,3590
hsa-miR-346,16822819,5989
hsa-miR-346,16822819,6257
hsa-miR-346,16822819,7013
hsa-miR-346,16822819,7264
hsa-miR-346,16822819,8837
hsa-miR-346,16822819,9479
hsa-miR-346,16822819,9993
hsa-miR-346,16822819,10025
hsa-miR-346,16822819,10695
hsa-miR-346,16822819,27124
hsa-miR-346,16822819,30008
hsa-miR-346,16822819,54093
hsa-miR-346,16822819,54961
hsa-miR-346,16822819,56898
hsa-miR-346,16822819,57165
hsa-miR-346,16822819,78987
hsa-miR-346,16822819,94009
hsa-miR-34a,17540599,16
hsa-miR-34a,17554337,29
hsa-miR-34a,17554337,157
hsa-miR-34a,17540599,211
hsa-miR-34a,17540599,330
hsa-miR-34a,17554337,332
hsa-miR-34a,17554337,369
hsa-miR-34a,17554337,374
hsa-miR-34a,17540599,384
hsa-miR-34a,17554337,392
hsa-miR-34a,17554337,397
hsa-miR-34a,17554337,411
hsa-miR-34a,17540599,445
hsa-miR-34a,17554337,468
hsa-miR-34a,17554337,483
hsa-miR-34a,17554337,484
hsa-miR-34a,17540599,558
hsa-miR-34a,17554337,558
hsa-miR-34a,17554337,580
hsa-miR-34a,17554337,596
hsa-miR-34a,17554337,632
hsa-miR-34a,17554337,641
hsa-miR-34a,17554337,672
hsa-miR-34a,17554337,754
hsa-miR-34a,17554337,780
hsa-miR-34a,17540599,794
hsa-miR-34a,17554337,857
hsa-miR-34a,17554337,896
hsa-miR-34a,17554337,899
hsa-miR-34a,17554337,977
hsa-miR-34a,17554337,995
hsa-miR-34a,17554337,1021
hsa-miR-34a,17554337,1033
hsa-miR-34a,17540599,1054
hsa-miR-34a,17554337,1063
hsa-miR-34a,17554337,1112
hsa-miR-34a,17554337,1465
hsa-miR-34a,17540599,1647
hsa-miR-34a,17554337,1662
hsa-miR-34a,17554337,1663
hsa-miR-34a,17554337,1718
hsa-miR-34a,17554337,1728
hsa-miR-34a,17554337,1841
hsa-miR-34a,17540599,1847
hsa-miR-34a,17554337,1870
hsa-miR-34a,17554337,2030
hsa-miR-34a,17554337,2119
hsa-miR-34a,17554337,2146
hsa-miR-34a,17554337,2157
hsa-miR-34a,17554337,2175
hsa-miR-34a,17554337,2178
hsa-miR-34a,17554337,2182
hsa-miR-34a,17554337,2189
hsa-miR-34a,17554337,2237
hsa-miR-34a,17540599,2247
hsa-miR-34a,17554337,2281
hsa-miR-34a,17540599,2297
hsa-miR-34a,17554337,2305
hsa-miR-34a,17554337,2319
hsa-miR-34a,17540599,2342
hsa-miR-34a,17554337,2523
hsa-miR-34a,17554337,2530
hsa-miR-34a,17540599,2591
hsa-miR-34a,17554337,2643
hsa-miR-34a,17540599,2707
hsa-miR-34a,17554337,2870
hsa-miR-34a,17540599,2921
hsa-miR-34a,17554337,2956
hsa-miR-34a,17554337,3014
hsa-miR-34a,17540599,3038
hsa-miR-34a,17554337,3065
hsa-miR-34a,17554337,3093
hsa-miR-34a,17554337,3149
hsa-miR-34a,17554337,3161
hsa-miR-34a,17554337,3344
hsa-miR-34a,17540599,3576
hsa-miR-34a,17554337,3614
hsa-miR-34a,17554337,3654
hsa-miR-34a,17540599,3656
hsa-miR-34a,17554337,3790
hsa-miR-34a,17554337,3832
hsa-miR-34a,17554337,3833
hsa-miR-34a,17554337,3835
hsa-miR-34a,17540599,3909
hsa-miR-34a,17540599,3918
hsa-miR-34a,17554337,3925
hsa-miR-34a,17540599,3953
hsa-miR-34a,17554337,3956
hsa-miR-34a,17554337,4001
hsa-miR-34a,17554337,4047
hsa-miR-34a,17554337,4172
hsa-miR-34a,17554337,4174
hsa-miR-34a,17540599,4189
hsa-miR-34a,17554337,4194
hsa-miR-34a,17554337,4204
hsa-miR-34a,17554337,4233
hsa-miR-34a,17554337,4234
hsa-miR-34a,17554337,4247
hsa-miR-34a,17554337,4249
hsa-miR-34a,17554337,4288
hsa-miR-34a,17554337,4296
hsa-miR-34a,17554337,4355
hsa-miR-34a,17554337,4602
hsa-miR-34a,17554337,4605
hsa-miR-34a,17540599,4616
hsa-miR-34a,17554337,4678
hsa-miR-34a,17554337,4756
hsa-miR-34a,17540599,4783
hsa-miR-34a,17554337,4802
hsa-miR-34a,17554337,4836
hsa-miR-34a,17540599,4907
hsa-miR-34a,17554337,4943
hsa-miR-34a,17554337,4998
hsa-miR-34a,17554337,5045
hsa-miR-34a,17540599,5104
hsa-miR-34a,17540599,5106
hsa-miR-34a,17554337,5245
hsa-miR-34a,17540599,5265
hsa-miR-34a,17554337,5326
hsa-miR-34a,17540599,5328
hsa-miR-34a,17554337,5347
hsa-miR-34a,17554337,5451
hsa-miR-34a,17554337,5468
hsa-miR-34a,17554337,5557
hsa-miR-34a,17554337,5604
hsa-miR-34a,17540599,5801
hsa-miR-34a,17554337,5814
hsa-miR-34a,17554337,5818
hsa-miR-34a,17554337,5860
hsa-miR-34a,17554337,5888
hsa-miR-34a,17554337,5889
hsa-miR-34a,17554337,5916
hsa-miR-34a,17554337,5959
hsa-miR-34a,17554337,5962
hsa-miR-34a,17554337,5984
hsa-miR-34a,17554337,6237
hsa-miR-34a,17554337,6240
hsa-miR-34a,17554337,6241
hsa-miR-34a,17540599,6252
hsa-miR-34a,17554337,6273
hsa-miR-34a,17554337,6337
hsa-miR-34a,17540599,6364
hsa-miR-34a,17540599,6385
hsa-miR-34a,17554337,6455
hsa-miR-34a,17554337,6470
hsa-miR-34a,17554337,6541
hsa-miR-34a,17554337,6558
hsa-miR-34a,17540599,6591
hsa-miR-34a,17554337,6609
hsa-miR-34a,17540599,6782
hsa-miR-34a,17554337,6782
hsa-miR-34a,17554337,6804
hsa-miR-34a,17554337,6836
hsa-miR-34a,17554337,6844
hsa-miR-34a,17554337,6992
hsa-miR-34a,17554337,7016
hsa-miR-34a,17554337,7083
hsa-miR-34a,17554337,7132
hsa-miR-34a,17554337,7163
hsa-miR-34a,17554337,7247
hsa-miR-34a,17554337,7272
hsa-miR-34a,17554337,7278
hsa-miR-34a,17554337,7332
hsa-miR-34a,17554337,7342
hsa-miR-34a,17540599,7378
hsa-miR-34a,17554337,7414
hsa-miR-34a,17554337,7421
hsa-miR-34a,17554337,7468
hsa-miR-34a,17554337,7494
hsa-miR-34a,17554337,7517
hsa-miR-34a,17540599,7582
hsa-miR-34a,17554337,7846
hsa-miR-34a,17554337,7866
hsa-miR-34a,17554337,7984
hsa-miR-34a,17540599,8061
hsa-miR-34a,17554337,8073
hsa-miR-34a,17554337,8294
hsa-miR-34a,17554337,8317
hsa-miR-34a,17554337,8318
hsa-miR-34a,17554337,8359
hsa-miR-34a,17554337,8360
hsa-miR-34a,17554337,8361
hsa-miR-34a,17554337,8362
hsa-miR-34a,17554337,8363
hsa-miR-34a,17554337,8364
hsa-miR-34a,17554337,8365
hsa-miR-34a,17554337,8366
hsa-miR-34a,17554337,8367
hsa-miR-34a,17554337,8368
hsa-miR-34a,17554337,8370
hsa-miR-34a,17540599,8412
hsa-miR-34a,17554337,8438
hsa-miR-34a,17554337,8479
hsa-miR-34a,17554337,8525
hsa-miR-34a,17540599,8605
hsa-miR-34a,17554337,8639
hsa-miR-34a,17554337,8694
hsa-miR-34a,17554337,8697
hsa-miR-34a,17540599,8771
hsa-miR-34a,17540599,8829
hsa-miR-34a,17554337,8864
hsa-miR-34a,17554337,8869
hsa-miR-34a,17554337,8904
hsa-miR-34a,17540599,8915
hsa-miR-34a,17554337,9055
hsa-miR-34a,17554337,9088
hsa-miR-34a,17554337,9133
hsa-miR-34a,17554337,9134
hsa-miR-34a,17554337,9156
hsa-miR-34a,17554337,9219
hsa-miR-34a,17554337,9232
hsa-miR-34a,17540599,9314
hsa-miR-34a,17554337,9415
hsa-miR-34a,17554337,9474
hsa-miR-34a,17554337,9700
hsa-miR-34a,17554337,9768
hsa-miR-34a,17554337,9797
hsa-miR-34a,17554337,9837
hsa-miR-34a,17540599,9843
hsa-miR-34a,17554337,9909
hsa-miR-34a,17554337,9927
hsa-miR-34a,17554337,9943
hsa-miR-34a,17554337,9958
hsa-miR-34a,17540599,9965
hsa-miR-34a,17554337,10007
hsa-miR-34a,17554337,10024
hsa-miR-34a,17554337,10036
hsa-miR-34a,17554337,10106
hsa-miR-34a,17554337,10112
hsa-miR-34a,17554337,10135
hsa-miR-34a,17554337,10137
hsa-miR-34a,17554337,10217
hsa-miR-34a,17554337,10241
hsa-miR-34a,17554337,10397
hsa-miR-34a,17554337,10420
hsa-miR-34a,17554337,10460
hsa-miR-34a,17554337,10473
hsa-miR-34a,17554337,10487
hsa-miR-34a,17554337,10505
hsa-miR-34a,17540599,10509
hsa-miR-34a,17554337,10613
hsa-miR-34a,17540599,10616
hsa-miR-34a,17554337,10652
hsa-miR-34a,17554337,10744
hsa-miR-34a,17554337,11052
hsa-miR-34a,17554337,11065
hsa-miR-34a,17554337,11078
hsa-miR-34a,17554337,11243
hsa-miR-34a,17540599,11343
hsa-miR-34a,17554337,22882
hsa-miR-34a,17540599,22926
hsa-miR-34a,17554337,22955
hsa-miR-34a,17554337,23011
hsa-miR-34a,17554337,23022
hsa-miR-34a,17554337,23062
hsa-miR-34a,17554337,23082
hsa-miR-34a,17554337,23152
hsa-miR-34a,17554337,23172
hsa-miR-34a,17554337,23197
hsa-miR-34a,17554337,23225
hsa-miR-34a,17554337,23310
hsa-miR-34a,17554337,23329
hsa-miR-34a,17554337,23380
hsa-miR-34a,17554337,23397
hsa-miR-34a,17554337,23404
hsa-miR-34a,17554337,23513
hsa-miR-34a,17554337,23518
hsa-miR-34a,17554337,23594
hsa-miR-34a,17540599,23657
hsa-miR-34a,17540599,23767
hsa-miR-34a,17554337,24137
hsa-miR-34a,17554337,25777
hsa-miR-34a,17554337,25849
hsa-miR-34a,17540599,25907
hsa-miR-34a,17554337,26015
hsa-miR-34a,17540599,26054
hsa-miR-34a,17540599,26058
hsa-miR-34a,17540599,26118
hsa-miR-34a,17554337,26147
hsa-miR-34a,17554337,26227
hsa-miR-34a,17554337,26267
hsa-miR-34a,17554337,26271
hsa-miR-34a,17554337,27102
hsa-miR-34a,17554337,27183
hsa-miR-34a,17554337,27346
hsa-miR-34a,17554337,27347
hsa-miR-34a,17554337,28227
hsa-miR-34a,17554337,29086
hsa-miR-34a,17554337,29801
hsa-miR-34a,17554337,29842
hsa-miR-34a,17554337,29843
hsa-miR-34a,17554337,29893
hsa-miR-34a,17554337,29907
hsa-miR-34a,17554337,29956
hsa-miR-34a,17540599,29968
hsa-miR-34a,17554337,51053
hsa-miR-34a,17554337,51109
hsa-miR-34a,17554337,51157
hsa-miR-34a,17554337,51172
hsa-miR-34a,17554337,51192
hsa-miR-34a,17554337,51203
hsa-miR-34a,17554337,51218
hsa-miR-34a,17554337,51236
hsa-miR-34a,17554337,51320
hsa-miR-34a,17554337,51337
hsa-miR-34a,17554337,51440
hsa-miR-34a,17554337,51512
hsa-miR-34a,17554337,51514
hsa-miR-34a,17554337,51659
hsa-miR-34a,17540599,51750
hsa-miR-34a,17540599,51752
hsa-miR-34a,17554337,53615
hsa-miR-34a,17540599,53833
hsa-miR-34a,17554337,53834
hsa-miR-34a,17540599,53836
hsa-miR-34a,17554337,53840
hsa-miR-34a,17554337,54016
hsa-miR-34a,17554337,54471
hsa-miR-34a,17554337,54478
hsa-miR-34a,17540599,54541
hsa-miR-34a,17554337,54662
hsa-miR-34a,17540599,54676
hsa-miR-34a,17554337,54838
hsa-miR-34a,17540599,54852
hsa-miR-34a,17554337,54868
hsa-miR-34a,17554337,54902
hsa-miR-34a,17554337,54930
hsa-miR-34a,17554337,54956
hsa-miR-34a,17554337,55143
hsa-miR-34a,17554337,55165
hsa-miR-34a,17554337,55188
hsa-miR-34a,17554337,55204
hsa-miR-34a,17540599,55323
hsa-miR-34a,17554337,55355
hsa-miR-34a,17554337,55388
hsa-miR-34a,17554337,55425
hsa-miR-34a,17554337,55527
hsa-miR-34a,17554337,55529
hsa-miR-34a,17540599,55531
hsa-miR-34a,17540599,55534
hsa-miR-34a,17554337,55585
hsa-miR-34a,17554337,55631
hsa-miR-34a,17554337,55632
hsa-miR-34a,17554337,55706
hsa-miR-34a,17554337,55723
hsa-miR-34a,17554337,55771
hsa-miR-34a,17540599,55785
hsa-miR-34a,17554337,55810
hsa-miR-34a,17554337,55835
hsa-miR-34a,17554337,55884
hsa-miR-34a,17554337,55893
hsa-miR-34a,17554337,56704
hsa-miR-34a,17540599,56895
hsa-miR-34a,17554337,56919
hsa-miR-34a,17540599,56937
hsa-miR-34a,17554337,56992
hsa-miR-34a,17554337,57104
hsa-miR-34a,17554337,57153
hsa-miR-34a,17554337,57405
hsa-miR-34a,17554337,57461
hsa-miR-34a,17554337,57472
hsa-miR-34a,17554337,57488
hsa-miR-34a,17554337,57513
hsa-miR-34a,17554337,57552
hsa-miR-34a,17540599,57561
hsa-miR-34a,17554337,57591
hsa-miR-34a,17554337,57610
hsa-miR-34a,17554337,57647
hsa-miR-34a,17554337,57657
hsa-miR-34a,17540599,57707
hsa-miR-34a,17540599,57761
hsa-miR-34a,17554337,57761
hsa-miR-34a,17554337,58190
hsa-miR-34a,17554337,59271
hsa-miR-34a,17540599,59277
hsa-miR-34a,17554337,60436
hsa-miR-34a,17554337,63901
hsa-miR-34a,17554337,63967
hsa-miR-34a,17554337,63979
hsa-miR-34a,17554337,64151
hsa-miR-34a,17554337,64210
hsa-miR-34a,17554337,64328
hsa-miR-34a,17554337,64708
hsa-miR-34a,17554337,64755
hsa-miR-34a,17554337,64764
hsa-miR-34a,17554337,64771
hsa-miR-34a,17554337,64785
hsa-miR-34a,17554337,64837
hsa-miR-34a,17554337,64858
hsa-miR-34a,17554337,66036
hsa-miR-34a,17554337,78996
hsa-miR-34a,17554337,79019
hsa-miR-34a,17554337,79065
hsa-miR-34a,17554337,79073
hsa-miR-34a,17540599,79365
hsa-miR-34a,17554337,79616
hsa-miR-34a,17554337,79682
hsa-miR-34a,17540599,79695
hsa-miR-34a,17554337,79733
hsa-miR-34a,17554337,79801
hsa-miR-34a,17554337,79892
hsa-miR-34a,17554337,79903
hsa-miR-34a,17554337,79915
hsa-miR-34a,17554337,79960
hsa-miR-34a,17554337,80071
hsa-miR-34a,17554337,80119
hsa-miR-34a,17554337,80179
hsa-miR-34a,17554337,80328
hsa-miR-34a,17554337,80723
hsa-miR-34a,17554337,80742
hsa-miR-34a,17540599,80763
hsa-miR-34a,17554337,81537
hsa-miR-34a,17554337,81544
hsa-miR-34a,17554337,81552
hsa-miR-34a,17554337,81562
hsa-miR-34a,17554337,81619
hsa-miR-34a,17554337,81928
hsa-miR-34a,17554337,83540
hsa-miR-34a,17554337,83590
hsa-miR-34a,17540599,83729
hsa-miR-34a,17554337,83903
hsa-miR-34a,17554337,84061
hsa-miR-34a,17554337,84187
hsa-miR-34a,17554337,84231
hsa-miR-34a,17554337,84279
hsa-miR-34a,17554337,84287
hsa-miR-34a,17554337,84295
hsa-miR-34a,17554337,84456
hsa-miR-34a,17554337,84516
hsa-miR-34a,17554337,84722
hsa-miR-34a,17554337,84769
hsa-miR-34a,17554337,84885
hsa-miR-34a,17554337,84969
hsa-miR-34a,17554337,85414
hsa-miR-34a,17540599,85480
hsa-miR-34a,17554337,88745
hsa-miR-34a,17540599,89797
hsa-miR-34a,17554337,89958
hsa-miR-34a,17554337,90233
hsa-miR-34a,17554337,90381
hsa-miR-34a,17554337,90952
hsa-miR-34a,17554337,91012
hsa-miR-34a,17554337,91782
hsa-miR-34a,17540599,91947
hsa-miR-34a,17540599,92737
hsa-miR-34a,17554337,93129
hsa-miR-34a,17554337,94097
hsa-miR-34a,17554337,112950
hsa-miR-34a,17554337,113130
hsa-miR-34a,17554337,113189
hsa-miR-34a,17554337,113457
hsa-miR-34a,17554337,113829
hsa-miR-34a,17540599,114780
hsa-miR-34a,17554337,115704
hsa-miR-34a,17554337,116138
hsa-miR-34a,17554337,116461
hsa-miR-34a,17554337,117854
hsa-miR-34a,17540599,118429
hsa-miR-34a,17554337,121504
hsa-miR-34a,17554337,127018
hsa-miR-34a,17540599,127845
hsa-miR-34a,17554337,128239
hsa-miR-34a,17554337,132228
hsa-miR-34a,17540599,132864
hsa-miR-34a,17554337,134266
hsa-miR-34a,17540599,137133
hsa-miR-34a,17540599,138639
hsa-miR-34a,17554337,139285
hsa-miR-34a,17554337,140467
hsa-miR-34a,17554337,146691
hsa-miR-34a,17554337,146956
hsa-miR-34a,17554337,147015
hsa-miR-34a,17540599,147463
hsa-miR-34a,17554337,147841
hsa-miR-34a,17554337,147912
hsa-miR-34a,17554337,151162
hsa-miR-34a,17554337,151176
hsa-miR-34a,17554337,152006
hsa-miR-34a,17554337,152845
hsa-miR-34a,17554337,153768
hsa-miR-34a,17540599,157638
hsa-miR-34a,17554337,158293
hsa-miR-34a,17554337,159090
hsa-miR-34a,17554337,164832
hsa-miR-34a,17554337,171023
hsa-miR-34a,17554337,199870
hsa-miR-34a,17554337,200186
hsa-miR-34a,17554337,203259
hsa-miR-34a,17554337,203286
hsa-miR-34a,17554337,220134
hsa-miR-34a,17554337,221061
hsa-miR-34a,17554337,221477
hsa-miR-34a,17554337,222166
hsa-miR-34a,17540599,283078
hsa-miR-34a,17554337,283431
hsa-miR-34a,17554337,283578
hsa-miR-34a,17554337,283991
hsa-miR-34a,17554337,285643
hsa-miR-34a,17540599,286343
hsa-miR-34a,17554337,342371
hsa-miR-34a,17540599,347902
hsa-miR-34a,17540599,359948
hsa-miR-34a,17554337,375444
hsa-miR-34a,17540599,387921
hsa-miR-34a,17554337,390834
hsa-miR-34a,17554337,404093
hsa-miR-34a,17554337,445372
hsa-miR-34a,17554337,554313
hsa-miR-34a,17554337,643159
hsa-miR-34a,17540599,646626
hsa-miR-34a,17554337,646993
hsa-miR-34a,17540599,649294
hsa-miR-34a,17554337,652634
hsa-miR-34a,17540599,677809
hsa-miR-34a,17554337,727738
hsa-miR-34a,17554337,727761
hsa-miR-34a,17554337,729086
hsa-miR-34a,17554337,729595
hsa-miR-34a,17554337,729952
hsa-miR-34a,17554337,100128056
hsa-miR-34a,17540599,100132261
hsa-miR-7,17612493,220
hsa-miR-7,17612493,813
hsa-miR-7,17612493,842
hsa-miR-7,17612493,950
hsa-miR-7,17612493,1841
hsa-miR-7,17612493,2744
hsa-miR-7,17612493,4771
hsa-miR-7,17612493,4774
hsa-miR-7,17612493,5283
hsa-miR-7,17612493,5293
hsa-miR-7,17612493,5471
hsa-miR-7,17612493,5814
hsa-miR-7,17612493,5894
hsa-miR-7,17612493,5970
hsa-miR-7,17612493,6259
hsa-miR-7,17612493,6602
hsa-miR-7,17612493,8013
hsa-miR-7,17612493,8569
hsa-miR-7,17612493,9497
hsa-miR-7,17612493,9516
hsa-miR-7,17612493,9559
hsa-miR-7,17612493,9802
hsa-miR-7,17612493,9825
hsa-miR-7,17612493,10491
hsa-miR-7,17612493,10938
hsa-miR-7,17612493,10970
hsa-miR-7,17612493,11334
hsa-miR-7,17612493,22908
hsa-miR-7,17612493,23231
hsa-miR-7,17612493,23623
hsa-miR-7,17612493,25829
hsa-miR-7,17612493,29966
hsa-miR-7,17612493,51200
hsa-miR-7,17612493,51631
hsa-miR-7,17612493,51809
hsa-miR-7,17612493,54107
hsa-miR-7,17612493,55330
hsa-miR-7,17612493,55916
hsa-miR-7,17612493,56180
hsa-miR-7,17612493,56655
hsa-miR-7,17612493,57552
hsa-miR-7,17612493,64710
hsa-miR-7,17612493,79188
hsa-miR-7,17612493,83596
hsa-miR-7,17612493,84890
hsa-miR-7,17612493,93550
hsa-miR-7,17612493,112479
hsa-miR-7,17612493,127933
hsa-miR-7,17612493,727761
hsa-miR-9,17612493,900
hsa-miR-9,17612493,4001
hsa-miR-9,17612493,4086
hsa-miR-9,17612493,4154
hsa-miR-9,17612493,4734
hsa-miR-9,17612493,5873
hsa-miR-9,17612493,11167
hsa-miR-9,17612493,26503
hsa-miR-9,17612493,29957
hsa-miR-9,17612493,51585
hsa-miR-9,17612493,79073
hsa-miR-9,17612493,84061
hsa-miR-9,17612493,84270
hsa-miR-hes-3,15685193,938
hsa-miR-hes-3,15685193,1063
hsa-miR-hes-3,15685193,1073
hsa-miR-hes-3,15685193,1912
hsa-miR-hes-3,15685193,2631
hsa-miR-hes-3,15685193,2635
hsa-miR-hes-3,15685193,4001
hsa-miR-hes-3,15685193,4276
hsa-miR-hes-3,15685193,4735
hsa-miR-hes-3,15685193,5970
hsa-miR-hes-3,15685193,6789
hsa-miR-hes-3,15685193,7023
hsa-miR-hes-3,15685193,7126
hsa-miR-hes-3,15685193,8676
hsa-miR-hes-3,15685193,8754
hsa-miR-hes-3,15685193,9055
hsa-miR-hes-3,15685193,9308
hsa-miR-hes-3,15685193,9493
hsa-miR-hes-3,15685193,9559
hsa-miR-hes-3,15685193,9709
hsa-miR-hes-3,15685193,11177
hsa-miR-hes-3,15685193,11244
hsa-miR-hes-3,15685193,11334
hsa-miR-hes-3,15685193,22934
hsa-miR-hes-3,15685193,23097
hsa-miR-hes-3,15685193,23608
hsa-miR-hes-3,15685193,28978
hsa-miR-hes-3,15685193,29899
hsa-miR-hes-3,15685193,50650
hsa-miR-hes-3,15685193,51035
hsa-miR-hes-3,15685193,51141
hsa-miR-hes-3,15685193,51167
hsa-miR-hes-3,15685193,51182
hsa-miR-hes-3,15685193,51199
hsa-miR-hes-3,15685193,51228
hsa-miR-hes-3,15685193,51306
hsa-miR-hes-3,15685193,51631
hsa-miR-hes-3,15685193,54978
hsa-miR-hes-3,15685193,55357
hsa-miR-hes-3,15685193,55872
hsa-miR-hes-3,15685193,56674
hsa-miR-hes-3,15685193,57472
hsa-miR-hes-3,15685193,57574
hsa-miR-hes-3,15685193,59349
hsa-miR-hes-3,15685193,79085
hsa-miR-hes-3,15685193,79443
hsa-miR-hes-3,15685193,80306
hsa-miR-hes-3,15685193,84333
hsa-miR-hes-3,15685193,90488
hsa-miR-hes-3,15685193,91749
hsa-miR-hes-3,15685193,93081
hsa-miR-hes-3,15685193,123016
hsa-miR-hes-3,15685193,124930
hsa-miR-hes-3,15685193,133015
hsa-miR-hes-3,15685193,146223
hsa-miR-hes-3,15685193,149420
hsa-miR-hes-3,15685193,219333
hsa-miR-hes-3,15685193,284996
hsa-miR-hes-3,15685193,400058
hsa-miR-hes-3,15685193,645312
hsa-miR-hes-3,15685193,100133941
